id,details_link
3860,https://regexlib.com/REDetails.aspx?regexp_id=23730
3879,https://regexlib.com/REDetails.aspx?regexp_id=24137
3882,https://regexlib.com/REDetails.aspx?regexp_id=24231
3889,https://regexlib.com/REDetails.aspx?regexp_id=24505
3893,https://regexlib.com/REDetails.aspx?regexp_id=25525
3902,https://regexlib.com/REDetails.aspx?regexp_id=26030
3906,https://regexlib.com/REDetails.aspx?regexp_id=26116
3909,https://regexlib.com/REDetails.aspx?regexp_id=26481
3910,https://regexlib.com/REDetails.aspx?regexp_id=26804
3912,https://regexlib.com/REDetails.aspx?regexp_id=26806
3915,https://regexlib.com/REDetails.aspx?regexp_id=27112
3923,https://regexlib.com/REDetails.aspx?regexp_id=27371
3934,https://regexlib.com/REDetails.aspx?regexp_id=28637
3936,https://regexlib.com/REDetails.aspx?regexp_id=28735
3945,https://regexlib.com/REDetails.aspx?regexp_id=28829
3951,https://regexlib.com/REDetails.aspx?regexp_id=28884
3981,https://regexlib.com/REDetails.aspx?regexp_id=29924
3983,https://regexlib.com/REDetails.aspx?regexp_id=30022
4006,https://regexlib.com/REDetails.aspx?regexp_id=32034
4010,https://regexlib.com/REDetails.aspx?regexp_id=32606
4013,https://regexlib.com/REDetails.aspx?regexp_id=32982
4014,https://regexlib.com/REDetails.aspx?regexp_id=32983
4015,https://regexlib.com/REDetails.aspx?regexp_id=32984
4029,https://regexlib.com/REDetails.aspx?regexp_id=33291
4034,https://regexlib.com/REDetails.aspx?regexp_id=33335
4041,https://regexlib.com/REDetails.aspx?regexp_id=33427
4042,https://regexlib.com/REDetails.aspx?regexp_id=33452
4043,https://regexlib.com/REDetails.aspx?regexp_id=33453
4044,https://regexlib.com/REDetails.aspx?regexp_id=33454
4047,https://regexlib.com/REDetails.aspx?regexp_id=33471
4051,https://regexlib.com/REDetails.aspx?regexp_id=33703
4067,https://regexlib.com/REDetails.aspx?regexp_id=33921
4072,https://regexlib.com/REDetails.aspx?regexp_id=34065
4086,https://regexlib.com/REDetails.aspx?regexp_id=34381
4087,https://regexlib.com/REDetails.aspx?regexp_id=34382
4107,https://regexlib.com/REDetails.aspx?regexp_id=34720
4110,https://regexlib.com/REDetails.aspx?regexp_id=34794
